"","Mouse_ID","Ct.Eimeria","MC","Ct.Mus","delta","EXP_type","IFNy","Position","pop","counts"
"31","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","Treg",9.83
"32","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","IFNy_CD8",11.1
"33","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","Div_Act_CD8",15.8
"34","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","CD8",17.5
"35","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","IL17A_CD4",1.78
"36","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","Div_Treg",25.5
"37","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","Act_CD8",23.9
"38","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","Th1",10.6
"39","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","Div_Th17",6.25
"40","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","Treg17",4.09
"41","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","Div_Th1",34
"42","AA_0683",34.3866666666667,FALSE,22.91,-11.4766666666667,"wild",64.6586526808859,"mLN","Th17",1.93
"43","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","CD4",27.5
"44","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","Div_Act_CD8",16.1
"45","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","IFNy_CD8",16.7
"46","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","Act_CD8",21.3
"47","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","Div_Th17",8.46
"48","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","IFNy_CD4",4.6
"49","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","IL17A_CD4",0.43
"50","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","Th17",0.7
"51","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","CD8",24.1
"52","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","Div_Treg",21.6
"53","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","Treg",4.35
"54","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","Th1",8.48
"55","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","Treg17",3.59
"56","AA_0684",34.07,FALSE,23.06,-11.01,"wild",463.798876711237,"mLN","Div_Th1",24.9
"57","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","CD8",21.6
"58","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","IFNy_CD8",21.8
"59","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","Div_Act_CD8",40.7
"60","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","CD4",23.5
"61","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","Th1",6.55
"62","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","IFNy_CD4",18
"63","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","IL17A_CD4",1.12
"64","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","Div_Th17",0
"65","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","Treg",3.2
"66","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","Div_Th1",26.7
"67","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","Act_CD8",15.7
"68","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","Th17",1.31
"69","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","Treg17",0
"70","AA_0685",34.7166666666667,TRUE,23.78,-10.9366666666667,"wild",66.3078365198891,"mLN","Div_Treg",12.5
"71","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","IFNy_CD8",5.8
"72","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","Div_Act_CD8",14.9
"73","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","Div_Th17",12.4
"74","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","IL17A_CD4",0.24
"75","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","Th17",0.6
"76","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","Treg17",2.83
"77","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","Act_CD8",11.7
"78","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","Div_Th1",41.9
"79","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","Treg",5.07
"80","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","IFNy_CD4",0.45
"81","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","CD8",20.3
"82","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","Th1",1.75
"83","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","CD4",42.9
"84","AA_0686",34.35,TRUE,23.51,-10.84,"wild",NA,"mLN","Div_Treg",34.1
"85","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","Div_Act_CD8",26.2
"86","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","CD8",17.5
"87","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","IFNy_CD8",1.43
"88","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","IFNy_CD4",0.69
"89","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","IL17A_CD4",0.6
"90","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","Div_Th17",11.5
"91","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","Th17",0.62
"92","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","Treg17",1.53
"93","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","Div_Treg",18.5
"94","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","Treg",4
"95","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","Act_CD8",10
"96","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","Div_Th1",33.3
"97","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","CD4",42
"98","AA_0687",31.1166666666667,TRUE,22.33,-8.78666666666667,"wild",86.0681895697546,"mLN","Th1",3.6
"99","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","Div_Act_CD8",20.9
"100","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","IFNy_CD4",0.99
"101","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","Act_CD8",12.1
"102","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","IFNy_CD8",2.57
"103","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","IL17A_CD4",0.9
"104","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","Div_Th17",12.8
"105","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","Div_Treg",19.5
"106","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","Treg",6.57
"107","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","Treg17",2.59
"108","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","Div_Th1",27.2
"109","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","CD8",21
"110","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","CD4",35.1
"111","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","Th17",0.63
"112","AA_0688",29.4833333333333,TRUE,21.95,-7.53333333333333,"wild",38.2811509994226,"mLN","Th1",5.87
"113","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","IFNy_CD4",1.7
"114","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","Th17",0.4
"115","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","IL17A_CD4",4.58
"116","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","IFNy_CD8",8.12
"117","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","Act_CD8",29.3
"118","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","Div_Th17",12
"119","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","Div_Treg",22.1
"120","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","Treg17",5.19
"121","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","Div_Act_CD8",19.5
"122","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","Treg",5.78
"123","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","CD8",26
"124","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","Th1",9.75
"125","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","Div_Th1",30.9
"126","AA_0689",25.67,TRUE,23.31,-2.36,"wild",264.143903959328,"mLN","CD4",27.4
"127","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","Act_CD8",31
"128","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","IFNy_CD4",1.32
"129","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","IL17A_CD4",1.66
"130","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","Treg",5.53
"131","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","Div_Treg",25.1
"132","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","Th17",0.37
"133","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","Treg17",3.79
"134","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","CD4",35.1
"135","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","Div_Th17",15.1
"136","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","CD8",19.9
"137","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","Div_Th1",44.2
"138","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","Th1",6.87
"139","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","IFNy_CD8",20.9
"140","AA_0690",30.4466666666667,FALSE,22.6233333333333,-7.82333333333333,"wild",25.7820406092397,"mLN","Div_Act_CD8",20.8
"141","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","Act_CD8",6
"142","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","Treg17",3.63
"143","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","CD8",17
"144","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","Th17",0.82
"145","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","Th1",4.08
"146","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","Div_Th17",1.67
"147","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","Treg",4.81
"148","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","Div_Act_CD8",26.4
"149","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","IFNy_CD4",2.06
"150","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","IL17A_CD4",2.14
"151","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","Div_Th1",41.4
"152","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","Div_Treg",21.5
"153","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","IFNy_CD8",2.45
"154","AA_0691",32.6033333333333,FALSE,25.87,-6.73333333333333,"wild",108.263650485904,"mLN","CD4",36.4
"155","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","Div_Treg",25
"156","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","Div_Th1",44.1
"157","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","Treg",5.22
"158","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","Act_CD8",14.2
"159","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","Th17",1.85
"160","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","Div_Th17",5.91
"161","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","Th1",1.69
"162","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","Div_Act_CD8",13.5
"163","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","Treg17",9.77
"164","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","IFNy_CD8",1.59
"165","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","IL17A_CD4",0.5
"166","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","CD8",27.1
"167","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","CD4",36.6
"168","AA_0692",32.69,FALSE,27.22,-5.47,"wild",4.65004338669125,"mLN","IFNy_CD4",3.31
"169","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","Treg",5.8
"170","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","Div_Th1",29.1
"171","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","Act_CD8",27.7
"172","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","Div_Th17",7.51
"173","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","IFNy_CD4",2.34
"174","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","Treg17",4.49
"175","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","Div_Act_CD8",27.2
"176","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","CD8",22.8
"177","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","Th17",1.3
"178","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","IL17A_CD4",3.15
"179","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","CD4",36.7
"180","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","IFNy_CD8",4.88
"181","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","Div_Treg",30.9
"182","AA_0693",31.8966666666667,TRUE,24.38,-7.51666666666667,"wild",145.91461784518,"mLN","Th1",6.69
"183","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","Treg",5.58
"184","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","Div_Th1",34
"185","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","Treg17",3.13
"186","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","Act_CD8",17.1
"187","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","Th1",7.35
"188","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","Div_Treg",30.7
"189","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","Th17",0.74
"190","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","Div_Th17",14.2
"191","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","IFNy_CD8",5.25
"192","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","IL17A_CD4",2.15
"193","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","Div_Act_CD8",36.3
"194","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","CD8",12
"195","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","IFNy_CD4",1.08
"196","AA_0694",26.1466666666667,TRUE,24.02,-2.12666666666667,"wild",916.888636873929,"mLN","CD4",24.5
"197","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","Treg17",7.18
"198","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","IL17A_CD4",26.7
"199","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","CD4",20.7
"200","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","IFNy_CD4",11.4
"201","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","IFNy_CD8",5.88
"202","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","Treg",8.16
"203","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","Div_Treg",30.4
"204","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","Th1",7.26
"205","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","Div_Th17",3.33
"206","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","Th17",1.54
"207","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","Act_CD8",17
"208","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","Div_Th1",26.2
"209","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","Div_Act_CD8",30.7
"210","AA_0695",30.8066666666667,TRUE,19.3866666666667,-11.42,"wild",122.952407167836,"mLN","CD8",12.1
"211","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","CD4",28.6
"212","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","Div_Treg",35.1
"213","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","Treg",6.37
"214","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","IFNy_CD4",1.53
"215","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","Th17",0.9
"216","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","IFNy_CD8",7.68
"217","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","Treg17",2.76
"218","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","Act_CD8",21.1
"219","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","IL17A_CD4",1.63
"220","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","Div_Th17",10.2
"221","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","CD8",15.2
"222","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","Div_Th1",51.2
"223","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","Th1",8.25
"224","AA_0696",31.22,TRUE,23.9666666666667,-7.25333333333334,"wild",214.606923211642,"mLN","Div_Act_CD8",36.7
"225","AA_0697",32.17,FALSE,25.0266666666667,-7.14333333333333,"wild",21.6766207471745,"mLN","IFNy_CD4",4.99
"226","AA_0697",32.17,FALSE,25.0266666666667,-7.14333333333333,"wild",21.6766207471745,"mLN","IFNy_CD8",0.55
"227","AA_0697",32.17,FALSE,25.0266666666667,-7.14333333333333,"wild",21.6766207471745,"mLN","Act_CD8",9.58
"228","AA_0697",32.17,FALSE,25.0266666666667,-7.14333333333333,"wild",21.6766207471745,"mLN","Div_Act_CD8",10.9
"229","AA_0697",32.17,FALSE,25.0266666666667,-7.14333333333333,"wild",21.6766207471745,"mLN","IL17A_CD4",11.1
"230","AA_0697",32.17,FALSE,25.0266666666667,-7.14333333333333,"wild",21.6766207471745,"mLN","Th17",1.86
"231","AA_0697",32.17,FALSE,25.0266666666667,-7.14333333333333,"wild",21.6766207471745,"mLN","Treg17",4.78
"232","AA_0697",32.17,FALSE,25.0266666666667,-7.14333333333333,"wild",21.6766207471745,"mLN","Div_Treg",11.4
